scan_id,Dice_ET,Dice_TC,Dice_WT,Hausdorff95_ET,Hausdorff95_TC,Hausdorff95_WT,Sensitivity_ET,Sensitivity_TC,Sensitivity_WT,Specificity_ET,Specificity_TC,Specificity_WT
00997,0.824987,0.91004,0.8849319999999999,1.7320509999999998,2.236068,6.708203999999999,0.9749270000000001,0.9171030000000001,0.922691,0.999315,0.999726,0.997455
01006,0.8918520000000001,0.909532,0.920024,1.4142139999999999,1.4142139999999999,1.7320509999999998,0.8624639999999999,0.886545,0.91906,0.99998,0.9999809999999999,0.999941
01667,0.895359,0.9445479999999999,0.9088950000000001,1.4142139999999999,2.236068,3.1622779999999997,0.9019590000000001,0.9598049999999999,0.957568,0.9996809999999999,0.999727,0.9988799999999999
01668,0.8616030000000001,0.9255040000000001,0.9414520000000001,2.0,3.0,4.582576,0.872459,0.945203,0.967367,0.9996659999999999,0.9997159999999999,0.999058
01669,0.894962,0.942292,0.8782969999999999,2.0,2.0,3.4641019999999996,0.928478,0.964735,0.8797299999999999,0.999659,0.999743,0.999129
01670,0.8143229999999999,0.8599620000000001,0.886985,3.1622779999999997,6.557439,10.0,0.9398639999999999,0.966974,0.972497,0.9983860000000001,0.998476,0.9984120000000001
01671,0.8450209999999999,0.8696149999999999,0.838517,3.1622779999999997,1.7320509999999998,2.44949,0.7568560000000001,0.773212,0.80791,0.999985,0.9999979999999999,0.999724
01672,0.822845,0.8791680000000001,0.8540700000000001,2.44949,2.236068,3.4641019999999996,0.7816810000000001,0.8203440000000001,0.8125640000000001,0.999898,0.9999549999999999,0.999822
01673,0.893539,0.919277,0.75763,2.0,1.4142139999999999,6.403124,0.8858469999999999,0.897121,0.6695270000000001,0.9999370000000001,0.9999620000000001,0.999875
01674,0.811723,0.8953120000000001,0.896893,2.44949,4.0,5.830952,0.870289,0.957408,0.837775,0.9993270000000001,0.999275,0.999592
01675,0.8927129999999999,0.964676,0.9309950000000001,2.0,1.0,3.316625,0.9377840000000001,0.958277,0.9032389999999999,0.9996200000000001,0.999908,0.9994129999999999
01676,0.7638189999999999,0.7816810000000001,0.761454,3.316625,3.4641019999999996,3.1622779999999997,0.701983,0.722152,0.711517,0.999944,0.999944,0.999906
01677,0.8251870000000001,0.939796,0.840817,1.0,1.4142139999999999,9.0,0.9571299999999999,0.9922219999999999,0.754463,0.9996370000000001,0.9996950000000001,0.999276
01678,0.932016,0.937825,0.8782270000000001,1.4142139999999999,1.4142139999999999,8.602325,0.988894,0.968625,0.8221129999999999,0.999735,0.9997879999999999,0.9992409999999999
01679,0.8829959999999999,0.9612120000000001,0.9289059999999999,1.4142139999999999,1.0,2.236068,0.9645229999999999,0.963614,0.986176,0.999807,0.999941,0.999556
01680,0.834195,0.902804,0.889964,1.7320509999999998,1.7320509999999998,2.236068,0.833566,0.88321,0.903799,0.999841,0.9999120000000001,0.9992850000000001
01681,0.508195,0.942857,0.918324,3.0,4.123106,5.099019999999999,0.9022110000000001,0.962992,0.9139,0.996519,0.999166,0.998704
01682,0.847276,0.912909,0.9026200000000001,1.0,1.0,3.0,0.8916040000000001,0.947248,0.9804,0.9999620000000001,0.999969,0.99879
01683,0.798376,0.9425549999999999,0.941498,2.0,2.44949,1.7320509999999998,0.718288,0.9067290000000001,0.9921979999999999,0.999849,0.999941,0.998449
01684,0.897645,0.965951,0.9331889999999999,1.0,1.4142139999999999,1.4142139999999999,0.8811709999999999,0.959357,0.9652950000000001,0.9997149999999999,0.9998360000000001,0.9987729999999999
01685,0.835799,0.9529,0.9245549999999999,2.0,1.4142139999999999,4.690416,0.997402,0.983564,0.910891,0.9986360000000001,0.9995129999999999,0.9987959999999999
01686,0.858031,0.914071,0.92145,1.0,1.0,2.44949,0.88029,0.928306,0.9424809999999999,0.999934,0.999941,0.9992540000000001
01687,0.478009,0.7048979999999999,0.6261439999999999,2.828427,3.1622779999999997,7.361953999999999,0.505935,0.73505,0.578044,0.999815,0.999863,0.999656
01688,0.798162,0.8740959999999999,0.8475299999999999,1.7320509999999998,1.4142139999999999,4.690416,0.985498,0.819541,0.831217,0.999828,0.999964,0.998583
01689,0.594514,0.807709,0.880057,4.472136,5.196152,3.605551,0.529895,0.682463,0.853075,0.999576,0.999965,0.999583
01690,0.9041,0.9630770000000001,0.902199,1.0,1.4142139999999999,6.708203999999999,0.8983530000000001,0.9614280000000001,0.9222360000000001,0.999553,0.99972,0.9975799999999999
01691,0.710514,0.842189,0.7209800000000001,10.049876,3.4641019999999996,15.033296,0.9210649999999999,0.8788940000000001,0.5855630000000001,0.999375,0.9995209999999999,0.999654
01692,0.8595440000000001,0.9470430000000001,0.9319959999999999,1.0,1.4142139999999999,2.236068,0.8543270000000001,0.9337629999999999,0.906676,0.9993549999999999,0.9997209999999999,0.999566
01693,0.9022629999999999,0.9575739999999999,0.9442459999999999,2.0,2.0,3.0,0.87355,0.950069,0.962498,0.999453,0.999613,0.998542
01694,0.167575,0.28209,0.29315599999999997,27.495454,28.337255,28.178006,0.11939200000000001,0.19823,0.20727600000000002,0.998899,0.9985629999999999,0.997597
01695,0.9424520000000001,0.951875,0.9567209999999999,1.0,3.1622779999999997,2.236068,0.913207,0.9244530000000001,0.9237639999999999,0.9998090000000001,0.999814,0.9998459999999999
01696,0.925417,0.942169,0.964081,1.4142139999999999,1.4142139999999999,1.7320509999999998,0.9055110000000001,0.901782,0.955216,0.999685,0.9999110000000001,0.999423
01697,0.967859,0.946622,0.865431,3.1622779999999997,1.0,3.316625,0.964435,0.905392,0.9553379999999999,0.9999819999999999,0.9999950000000001,0.9994770000000001
01698,0.951433,0.959565,0.9297040000000001,1.0,1.0,2.0,0.954519,0.969202,0.9950530000000001,0.999921,0.999919,0.999165
01699,0.842958,0.936702,0.946456,1.7320509999999998,2.236068,3.0,0.7750020000000001,0.899126,0.9552069999999999,0.999599,0.9998239999999999,0.9988950000000001
01700,0.9551120000000001,0.9776879999999999,0.9655030000000001,1.0,1.0,1.4142139999999999,0.947886,0.9716790000000001,0.9542200000000001,0.999812,0.999878,0.9997659999999999
01701,0.9570629999999999,0.965442,0.912666,1.0,1.0,2.44949,0.9372020000000001,0.942601,0.9947540000000001,0.999967,0.999977,0.999417
01702,0.9420299999999999,0.9387700000000001,0.883353,1.4142139999999999,1.7320509999999998,2.828427,0.906051,0.8916290000000001,0.992873,0.999923,0.9999629999999999,0.9975229999999999
01703,0.8942180000000001,0.873192,0.922531,2.0,4.358899,3.4641019999999996,0.845459,0.800377,0.9018700000000001,0.9998940000000001,0.9999020000000001,0.99908
01704,0.848341,0.946466,0.9714309999999999,1.0,1.4142139999999999,1.0,0.871078,0.923308,0.9547629999999999,0.9998030000000001,0.9999120000000001,0.999909
01705,0.854073,0.923618,0.951787,2.236068,3.1622779999999997,2.236068,0.792248,0.902349,0.964277,0.999575,0.999525,0.9985120000000001
01706,0.903381,0.954752,0.9545239999999999,1.4142139999999999,1.4142139999999999,1.4142139999999999,0.8675860000000001,0.931494,0.919064,0.9998290000000001,0.9999170000000001,0.999916
01707,0.81404,0.9327120000000001,0.9306399999999999,1.4142139999999999,2.0,3.0,0.809283,0.9117139999999999,0.898711,0.999642,0.9998520000000001,0.99979
01708,0.788848,0.895855,0.9607450000000001,3.0,5.0,1.7320509999999998,0.853575,0.974792,0.943076,0.9993360000000001,0.9992969999999999,0.999816
01709,0.9221280000000001,0.9593149999999999,0.9682700000000001,1.4142139999999999,1.4142139999999999,1.4142139999999999,0.8825639999999999,0.944334,0.949931,0.9999,0.9999030000000001,0.999914
01710,0.930063,0.9618639999999999,0.899157,1.0,1.0,3.0,0.9624389999999999,0.9439930000000001,0.8173159999999999,0.9998469999999999,0.999957,0.999992
01711,0.862582,0.9608629999999999,0.966501,3.741657,1.4142139999999999,1.7320509999999998,0.7862979999999999,0.954702,0.974201,0.9996729999999999,0.9996790000000001,0.999495
01712,0.726228,0.864533,0.796702,3.605551,3.1622779999999997,25.729360999999997,0.65095,0.8537049999999999,0.715829,0.999342,0.9993489999999999,0.998584
01713,0.9025270000000001,0.895149,0.951679,1.7320509999999998,2.0,1.4142139999999999,0.831448,0.817445,0.9136040000000001,0.9999819999999999,0.999983,0.999957
01714,0.900317,0.9458200000000001,0.8941020000000001,1.4142139999999999,1.4142139999999999,3.605551,0.850076,0.9219229999999999,0.9713950000000001,0.9997280000000001,0.9997590000000001,0.9972770000000001
01715,0.884878,0.776738,0.9278430000000001,2.0,47.265209000000006,2.44949,0.850491,0.66185,0.939207,0.999767,0.999758,0.999072
01716,0.904651,0.9301729999999999,0.974601,2.236068,3.0,1.0,0.831673,0.8744,0.9737290000000001,0.9999600000000001,0.999959,0.9997159999999999
01717,0.7151069999999999,0.8365389999999999,0.934001,2.236068,2.236068,2.236068,0.56862,0.73369,0.959499,0.999956,0.9999530000000001,0.9992219999999999
01718,1.0,0.895228,0.9494549999999999,0.0,3.0,2.0,1.0,0.8342280000000001,0.912436,1.0,0.999812,0.9998799999999999
01719,1.0,0.8616959999999999,0.801192,0.0,2.44949,5.830952,1.0,0.76679,0.867309,1.0,0.9999870000000001,0.997677
01720,0.0,0.199035,0.949575,373.128664,30.232433,3.0,0.0,0.11774100000000001,0.924701,0.999834,0.999798,0.999884
01721,0.49031,0.744889,0.9759950000000001,3.541899,5.099019999999999,1.0,0.578947,0.9954459999999999,0.983292,0.999923,0.9987309999999999,0.999825
